date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:01	1977/1977	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202019%2006:03:27%20GMT	http://demo4.sxzywl.net/robots.txt		(from )
14:06:01	47427/47427	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:27%20GMT	http://demo4.sxzywl.net/	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/index.html	(from )
14:06:02	39952/39952	---M--	200	added ('OK')	text/css	etag:%229c10-5846cb6985038%22	http://demo4.sxzywl.net/themes/haixin/public/assets/css/index.css	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/css/index.css	(from http://demo4.sxzywl.net/)
14:06:05	124409/124409	---M--	200	added ('OK')	text/css	etag:%221e5f9-5846cb697bfb0%22	http://demo4.sxzywl.net/themes/haixin/public/assets/css/bootstrap.min.css	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/css/bootstrap.min.css	(from http://demo4.sxzywl.net/)
14:06:06	17759/17759	---M--	200	added ('OK')	text/css	etag:%22455f-5846cb6992af8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/css/swiper-3.4.2.min.css	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/css/swiper-3.4.2.min.css	(from http://demo4.sxzywl.net/)
14:06:06	2790/2790	---M--	200	added ('OK')	text/css	etag:%22ae6-5846cb6980600%22	http://demo4.sxzywl.net/themes/haixin/public/assets/css/head.css	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/css/head.css	(from http://demo4.sxzywl.net/)
14:06:07	72789/72789	---M--	200	added ('OK')	text/css	etag:%2211c55-5846cb696a670%22	http://demo4.sxzywl.net/themes/haixin/public/assets/css/animate.min.css	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/css/animate.min.css	(from http://demo4.sxzywl.net/)
14:06:08	1077/1077	---M--	200	added ('OK')	application/javascript	etag:%22435-5846cb6c49c10%22	http://demo4.sxzywl.net/themes/haixin/public/assets/js/head.js	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/js/head.js	(from http://demo4.sxzywl.net/)
14:06:08	11920/11920	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:34%20GMT	http://demo4.sxzywl.net/portal/list/about/id/25.html?tid=3	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/about/id/258ab9.html	(from http://demo4.sxzywl.net/)
14:06:08	11920/11920	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:34%20GMT	http://demo4.sxzywl.net/portal/list/about/id/38.html?tid=3&cid=25	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/about/id/386d34.html	(from http://demo4.sxzywl.net/)
14:06:08	12505/12505	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:34%20GMT	http://demo4.sxzywl.net/portal/list/video/id/24.html?tid=3&cid=24	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/video/id/24dbe7.html	(from http://demo4.sxzywl.net/)
14:06:09	15700/15700	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:34%20GMT	http://demo4.sxzywl.net/portal/list/succ/id/23.html?tid=3&cid=23	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/succ/id/23b769.html	(from http://demo4.sxzywl.net/)
14:06:09	47427/47427	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:35%20GMT	http://demo4.sxzywl.net/?tid=1	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/index2a9b.html	(from http://demo4.sxzywl.net/)
14:06:09	13867/13867	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:35%20GMT	http://demo4.sxzywl.net/portal/list/course/id/26.html?tid=3&cid=26	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/course/id/26cd6a.html	(from http://demo4.sxzywl.net/)
14:06:10	21020/21020	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:35%20GMT	http://demo4.sxzywl.net/portal/list/company/id/27.html?tid=3&cid=27	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/company/id/277eea.html	(from http://demo4.sxzywl.net/)
14:06:10	26288/26288	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:35%20GMT	http://demo4.sxzywl.net/portal/list/article_list/id/6.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_list/id/6be0d.html	(from http://demo4.sxzywl.net/)
14:06:10	26288/26288	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:36%20GMT	http://demo4.sxzywl.net/portal/list/article_list/id/42.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_list/id/42be0d.html	(from http://demo4.sxzywl.net/)
14:06:10	29127/29127	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:36%20GMT	http://demo4.sxzywl.net/portal/list/article_villa/id/6.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_villa/id/6be0d.html	(from http://demo4.sxzywl.net/)
14:06:11	16718/16718	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:36%20GMT	http://demo4.sxzywl.net/portal/list/article_hotel/id/4.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_hotel/id/4be0d.html	(from http://demo4.sxzywl.net/)
14:06:11	21564/21564	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:37%20GMT	http://demo4.sxzywl.net/portal/list/article_hospital/id/6.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_hospital/id/6be0d.html	(from http://demo4.sxzywl.net/)
14:06:11	9990/9990	---M--	200	added ('OK')	image/png	etag:%222706-5846cb6b2a668%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_02522.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_02522.png	(from http://demo4.sxzywl.net/)
14:06:11	21662/21662	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:37%20GMT	http://demo4.sxzywl.net/portal/list/article_building/id/6.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_building/id/6be0d.html	(from http://demo4.sxzywl.net/)
14:06:11	21375/21375	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:37%20GMT	http://demo4.sxzywl.net/portal/list/article_school/id/6.html?tid=6	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_school/id/6be0d.html	(from http://demo4.sxzywl.net/)
14:06:12	14232/14232	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:37%20GMT	http://demo4.sxzywl.net/portal/list/center/id/1.html?tid=8	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/center/id/1e379.html	(from http://demo4.sxzywl.net/)
14:06:12	17123/17123	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:38%20GMT	http://demo4.sxzywl.net/portal/list/invite/id/16.html?tid=10	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/invite/id/16a5b3.html	(from http://demo4.sxzywl.net/)
14:06:12	11997/11997	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:38%20GMT	http://demo4.sxzywl.net/portal/list/touch/id/2.html?tid=11	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/touch/id/2bfa7.html	(from http://demo4.sxzywl.net/)
14:06:23	86709/86709	---M--	200	added ('OK')	application/javascript	etag:%22152b5-5846cb6c6ab68%22	http://demo4.sxzywl.net/themes/haixin/public/assets/js/jquery-3.1.1.min.js	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/js/jquery-3.1.1.min.js	(from http://demo4.sxzywl.net/)
14:06:23	26288/26288	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:03:49%20GMT	http://demo4.sxzywl.net/portal/list/article_list.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_list.html	(from http://demo4.sxzywl.net/)
14:06:24	96419/96419	---M--	200	added ('OK')	application/javascript	etag:%22178a3-5846cb6c9f728%22	http://demo4.sxzywl.net/themes/haixin/public/assets/js/swiper-3.4.2.min.js	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/js/swiper-3.4.2.min.js	(from http://demo4.sxzywl.net/)
14:06:34	135747/135747	---M--	200	added ('OK')	image/jpeg	etag:%2221243-5846cb41f97a8%22	http://demo4.sxzywl.net/upload/admin/20180808/5d0f58682f045af1a2c9a19238dcfa25.jpg	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/admin/20180808/5d0f58682f045af1a2c9a19238dcfa25.jpg	(from http://demo4.sxzywl.net/)
14:06:34	7332/7332	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202019%2006:04:00%20GMT	http://demo4.sxzywl.net/public/images/index-111.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/public/images/index-111.1e.delayed	(from http://demo4.sxzywl.net/)
14:06:35	7332/7332	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202019%2006:04:00%20GMT	http://demo4.sxzywl.net/images/focusArrow.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/images/focusArrow.1f.delayed	(from http://demo4.sxzywl.net/)
14:06:35	1839/1839	---M--	200	added ('OK')	image/png	etag:%2272f-5846cb6b28b10%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index-111.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index-111.png	(from http://demo4.sxzywl.net/)
14:06:36	1816/1816	---M--	200	added ('OK')	image/png	etag:%22718-5846cb6b6e458%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_49.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_49.png	(from http://demo4.sxzywl.net/)
14:06:40	108259/108259	---M--	200	added ('OK')	image/jpeg	etag:%221a6e3-5846cb4086628%22	http://demo4.sxzywl.net/upload/admin/20180704/9c62e24c887ad5ac405d315b1ede3fdb.jpg	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/admin/20180704/9c62e24c887ad5ac405d315b1ede3fdb.jpg	(from http://demo4.sxzywl.net/)
14:06:50	49964/49964	---M--	200	added ('OK')	image/png	etag:%22c32c-5846cb40729c0%22	http://demo4.sxzywl.net/upload/admin/20180704/0b6558405dd8e3b110af30eecd43e9bc.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/admin/20180704/0b6558405dd8e3b110af30eecd43e9bc.png	(from http://demo4.sxzywl.net/)
14:06:53	63909/63909	---M--	200	added ('OK')	image/png	etag:%22f9a5-5846cb407f4e0%22	http://demo4.sxzywl.net/upload/admin/20180704/8a9c60c777641bb6a6744b13df8930e5.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/admin/20180704/8a9c60c777641bb6a6744b13df8930e5.png	(from http://demo4.sxzywl.net/)
14:06:55	80725/80725	---M--	200	added ('OK')	image/png	etag:%2213b55-5846cb414fcd0%22	http://demo4.sxzywl.net/upload/admin/20180704/e20ec018faceaf85772b2eca2ab4b1bf.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/admin/20180704/e20ec018faceaf85772b2eca2ab4b1bf.png	(from http://demo4.sxzywl.net/)
14:06:55	16718/16718	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:04:21%20GMT	http://demo4.sxzywl.net/portal/list/article_hotel.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_hotel.html	(from http://demo4.sxzywl.net/)
14:07:00	62443/62443	---M--	200	added ('OK')	image/png	etag:%22f3eb-5846cb6c36b60%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/zhuzhai.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/zhuzhai.png	(from http://demo4.sxzywl.net/)
14:07:00	29127/29127	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:04:25%20GMT	http://demo4.sxzywl.net/portal/list/article_villa.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_villa.html	(from http://demo4.sxzywl.net/)
14:07:02	57106/57106	---M--	200	added ('OK')	image/png	etag:%22df12-5846cb6bc56e0%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/jiudian.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/jiudian.png	(from http://demo4.sxzywl.net/)
14:07:02	21662/21662	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:04:28%20GMT	http://demo4.sxzywl.net/portal/list/article_building.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_building.html	(from http://demo4.sxzywl.net/)
14:07:04	50346/50346	---M--	200	added ('OK')	image/png	etag:%22c4aa-5846cb6ae87b8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/bieshu.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/bieshu.png	(from http://demo4.sxzywl.net/)
14:07:04	21564/21564	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:04:30%20GMT	http://demo4.sxzywl.net/portal/list/article_hospital.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_hospital.html	(from http://demo4.sxzywl.net/)
14:07:08	46278/46278	---M--	200	added ('OK')	image/png	etag:%22b4c6-5846cb6bda2e8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/louyu.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/louyu.png	(from http://demo4.sxzywl.net/)
14:07:08	21375/21375	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:04:33%20GMT	http://demo4.sxzywl.net/portal/list/article_school.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/article_school.html	(from http://demo4.sxzywl.net/)
14:07:12	57769/57769	---M--	200	added ('OK')	image/png	etag:%22e1a9-5846cb6c34068%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/yiyuan.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/yiyuan.png	(from http://demo4.sxzywl.net/)
14:07:13	30881/30881	---M--	200	added ('OK')	image/jpeg	etag:%2278a1-5846cb41c3c48%22	http://demo4.sxzywl.net/upload/admin/20180716/e26e7ebea0ffc0c61004886337a1f64e.jpg	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/admin/20180716/e26e7ebea0ffc0c61004886337a1f64e.jpg	(from http://demo4.sxzywl.net/)
14:07:14	3882/3882	---M--	200	added ('OK')	image/png	etag:%22f2a-5846cb6b876b0%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_65.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_65.png	(from http://demo4.sxzywl.net/)
14:07:15	3595/3595	---M--	200	added ('OK')	image/png	etag:%22e0b-5846cb6b8a590%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_67.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_67.png	(from http://demo4.sxzywl.net/)
14:07:16	4140/4140	---M--	200	added ('OK')	image/png	etag:%22102c-5846cb6b8b918%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_69.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_69.png	(from http://demo4.sxzywl.net/)
14:07:17	75724/75724	---M--	200	added ('OK')	image/png	etag:%22127cc-5846cb6c2fa18%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/xuexiao.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/xuexiao.png	(from http://demo4.sxzywl.net/)
14:07:17	4343/4343	---M--	200	added ('OK')	image/png	etag:%2210f7-5846cb6b90b20%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_71.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_71.png	(from http://demo4.sxzywl.net/)
14:07:17	4122/4122	---M--	200	added ('OK')	image/png	etag:%22101a-5846cb6b91ea8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/index_73.png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/index_73.png	(from http://demo4.sxzywl.net/)
14:07:17	21020/21020	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:04:43%20GMT	http://demo4.sxzywl.net/portal/list/company.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/company.html	(from http://demo4.sxzywl.net/)
14:07:25	47981/47981	---M--	200	added ('OK')	image/jpeg	etag:%22bb6d-5846cb618fa90%22	http://demo4.sxzywl.net/upload/portal/20180712/015091aceee9bee9115b93ae5ea9e748.jpg	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/portal/20180712/015091aceee9bee9115b93ae5ea9e748.jpg	(from http://demo4.sxzywl.net/)
14:07:37	120486/120486	---M--	200	added ('OK')	image/jpeg	etag:%221d6a6-5846cb61e49f0%22	http://demo4.sxzywl.net/upload/portal/20180717/5248953c55d07539d34d37d9a190184b.jpg	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/upload/portal/20180717/5248953c55d07539d34d37d9a190184b.jpg	(from http://demo4.sxzywl.net/)
14:07:37	2663/2663	---M--	200	added ('OK')	image/png	etag:%22a67-5846cb6b16de8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/img(1).png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/img(1).png	(from http://demo4.sxzywl.net/)
14:07:38	2481/2481	---M--	200	added ('OK')	image/png	etag:%229b1-5846cb6b18d28%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/img(2).png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/img(2).png	(from http://demo4.sxzywl.net/)
14:07:38	2407/2407	---M--	200	added ('OK')	image/png	etag:%22967-5846cb6b1cf90%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/img(3).png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/img(3).png	(from http://demo4.sxzywl.net/)
14:07:39	2614/2614	---M--	200	added ('OK')	image/png	etag:%22a36-5846cb6b1eae8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/img(4).png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/img(4).png	(from http://demo4.sxzywl.net/)
14:07:40	2867/2867	---M--	200	added ('OK')	image/png	etag:%22b33-5846cb6b23138%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/img(5).png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/img(5).png	(from http://demo4.sxzywl.net/)
14:07:40	2364/2364	---M--	200	added ('OK')	image/png	etag:%2293c-5846cb6b248a8%22	http://demo4.sxzywl.net/themes/haixin/public/assets/images/img(6).png	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/themes/haixin/public/assets/images/img(6).png	(from http://demo4.sxzywl.net/)
14:07:40	15700/15700	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202019%2006:05:06%20GMT	http://demo4.sxzywl.net/portal/list/succ.html	C:/Users/Lion/Desktop/zczl/zczl/demo4.sxzywl.net/portal/list/succ.html	(from http://demo4.sxzywl.net/)
